,Date,ETVI 등급,ETVI 점수,ETF시장의 변동성,ETVI
3901,2018-07-05,3(보통),33.48173683421322,4.775434688471192,6.603906574116753
3902,2018-07-06,3(보통),31.86631411811078,4.754129739104294,6.371469366787601
3903,2018-07-09,3(보통),30.15181572240751,4.771641316328127,6.124776525901298
3904,2018-07-10,3(보통),27.608382257952552,4.944931892824491,5.758811280017056
3905,2018-07-11,3(보통),25.57488565900618,4.86500061372202,5.466218966029533
3906,2018-07-12,4(낮음),22.637695482295808,4.827411591533981,5.043597521336489
3907,2018-07-13,4(낮음),20.29639592125951,4.615611332371956,4.706716576142615
3908,2018-07-16,4(낮음),19.801376924892136,4.685584554245455,4.635490121330761
3909,2018-07-17,4(낮음),20.13467796991263,4.459455012505871,4.683447577501347
3910,2018-07-18,4(낮음),20.080572665015676,4.297082657190641,4.675662565042018
3911,2018-07-19,4(낮음),20.535419527583755,3.9404558831131498,4.741108799915347
3912,2018-07-20,4(낮음),19.367351248091506,3.975299426533443,4.57303976996509
3913,2018-07-23,4(낮음),19.325179776090405,3.953442411524233,4.566971872638163
3914,2018-07-24,4(낮음),17.97102206862515,4.284904946938147,4.372127122301924
3915,2018-07-25,4(낮음),17.240808290070937,4.471385862103379,4.267059359078985
3916,2018-07-26,4(낮음),16.273802509206284,4.4681654065856495,4.127920469341426
3917,2018-07-27,4(낮음),15.207951656874643,4.4938529581266335,3.974559127399239
3918,2018-07-30,4(낮음),15.247684651684567,4.340505669910699,3.9802761612507407
3919,2018-07-31,4(낮음),14.77487661139388,3.687588523911976,3.9122455588625993
3920,2018-08-01,4(낮음),13.538942104595948,3.691401762570739,3.7344115081597824
3921,2018-08-02,4(낮음),14.27390305496466,3.740022247107274,3.8401623243992944
3922,2018-08-03,5(매우낮음),12.902797091613436,4.099166736184153,3.6428789521296334
3923,2018-08-06,5(매우낮음),12.551055112228156,3.998547371204548,3.5922680980331894
3924,2018-08-07,5(매우낮음),11.597422859145606,3.8180738087862096,3.4550534758070537
3925,2018-08-08,5(매우낮음),11.201935510763478,3.819985936391569,3.398148262158861
3926,2018-08-09,5(매우낮음),10.61427102453072,3.784764122795114,3.3135913900380896
3927,2018-08-10,5(매우낮음),10.784620661022863,3.673479437612994,3.338102369969896
3928,2018-08-13,4(낮음),13.578004993241752,3.5720297949634574,3.740032122910668
3929,2018-08-14,4(낮음),13.979183729911906,4.088237469397404,3.797756249395921
3930,2018-08-16,4(낮음),16.63855108841579,4.254722285835275,4.180402795040848
3931,2018-08-17,4(낮음),17.425229370264375,4.280650367417892,4.293595027065759
3932,2018-08-20,4(낮음),17.674018975153125,4.180412557919055,4.329392444296827
3933,2018-08-21,4(낮음),16.654039930511665,4.158683897653111,4.182631427315014
3934,2018-08-22,4(낮음),16.4116567182182,3.829142741632823,4.147755802249588
3935,2018-08-23,4(낮음),15.804904830248528,3.690748114443373,4.060452514400801
3936,2018-08-24,4(낮음),15.211690891947924,3.6619537100187967,3.9750971521213856
3937,2018-08-27,4(낮음),14.930499185341436,3.678275196982576,3.934637516165898
3938,2018-08-28,4(낮음),14.574894361613142,3.703436408302052,3.8834708516660914
3939,2018-08-29,4(낮음),14.1984023419173,3.686812919390229,3.8292988056947728
3940,2018-08-30,4(낮음),13.877594915600325,3.73706161700431,3.783139010168632
3941,2018-08-31,4(낮음),13.426711936915916,3.687340279294591,3.718263123904936
3942,2018-09-03,4(낮음),13.169614146811822,3.2749055568521546,3.6812702725932542
3943,2018-09-04,5(매우낮음),12.841261094558634,3.279852992813915,3.634024764824318
3944,2018-09-05,4(낮음),13.525316523828762,3.2770024961450845,3.732450973675407
3945,2018-09-06,4(낮음),13.15058980624478,3.4762518397969284,3.6785329305040255
3946,2018-09-07,5(매우낮음),12.779785473882002,3.51168775568706,3.625179264853029
3947,2018-09-10,5(매우낮음),11.809224443068778,3.501306655114565,3.4855288233332864
3948,2018-09-11,5(매우낮음),11.258948886091249,3.4224455840218897,3.406351706130213
3949,2018-09-12,5(매우낮음),10.873199153631044,2.489909969060645,3.350847602066759
3950,2018-09-13,5(매우낮음),9.041441652080987,2.267168245419539,3.087282781589442
3951,2018-09-14,5(매우낮음),5.861990809208175,2.101319199081026,2.6298033445410844
3952,2018-09-17,5(매우낮음),4.952275424737023,2.46391347857614,2.498907758312724
3953,2018-09-18,5(매우낮음),4.0732406415366444,2.844796671000978,2.3724266904686058
3954,2018-09-19,5(매우낮음),3.562315040850646,2.7365020601871066,2.298911493119548
3955,2018-09-20,5(매우낮음),2.345906104393138,2.7194927697379674,2.1238869046065325
3956,2018-09-21,5(매우낮음),2.0244966284527406,2.719513089727067,2.0776404823840195
3957,2018-09-27,5(매우낮음),2.9237504307568103,2.8077667240027444,2.207030790198921
3958,2018-09-28,5(매우낮음),3.580605880226221,2.8459455734294705,2.301543294431852
3959,2018-10-01,5(매우낮음),4.160836721265904,2.898664596861689,2.3850305668053053
3960,2018-10-02,5(매우낮음),5.555010433245668,2.887177857242282,2.585633072214016
3961,2018-10-04,5(매우낮음),7.209670438924403,3.2448665218005805,2.8237159881997123
3962,2018-10-05,5(매우낮음),7.922065801495612,3.5132006828685087,2.926219925367196
3963,2018-10-08,5(매우낮음),9.0906598731561,3.5638596572793544,3.09436460961029
3964,2018-10-10,5(매우낮음),12.453382987125655,3.544430003246402,3.5782144167481427
3965,2018-10-11,3(보통),23.42344384627098,3.5786712737284057,5.156655950913665
3966,2018-10-12,3(보통),24.643013478637712,5.599081266454316,5.332135320285605
3967,2018-10-15,3(보통),28.166700291654468,6.158221829556958,5.839145599487495
3968,2018-10-16,3(보통),30.24400298153127,6.135068539857517,6.138041010081485
3969,2018-10-17,3(보통),30.414206207705803,6.222632640315438,6.162530923573522
3970,2018-10-18,3(보통),32.587586048004944,6.446675222645209,6.475250520437589
3971,2018-10-19,3(보통),32.816662535709035,6.459753866184419,6.508211490056226
3972,2018-10-22,3(보통),32.96200768619073,6.261400681201796,6.529124666861311
3973,2018-10-23,2(높음),36.52212734501296,6.276408414690995,7.041377133665037
3974,2018-10-24,2(높음),37.854564105917376,6.724822065807856,7.2330965372367295
3975,2018-10-25,2(높음),40.16772779984315,6.737400664814303,7.565929116444558
3976,2018-10-26,2(높음),42.45324409112024,6.7747603181378615,7.894783613013391
3977,2018-10-29,2(높음),43.62727840591386,6.682153354533436,8.063711073744926
3978,2018-10-30,2(높음),41.75561495349741,6.568059292995347,7.794404333408032
3979,2018-10-31,2(높음),38.75348093491159,6.794316761480537,7.362438359206838
3980,2018-11-01,2(높음),37.55350344594338,7.08082219006396,7.189778030976111
3981,2018-11-02,3(보통),32.025971190415206,7.022854641191187,6.394441833156234
3982,2018-11-05,3(보통),30.225579776748983,7.904472794616944,6.1353901631997605
3983,2018-11-06,3(보통),26.529156320319892,7.923514083427396,5.603525446457804
3984,2018-11-07,4(낮음),22.1742781541271,7.928976911385304,4.976918113826757
3985,2018-11-08,4(낮음),21.3977195220968,7.896194191248485,4.865181960832718
3986,2018-11-09,4(낮음),22.09779159729182,6.519934182797287,4.9659127457012495
3987,2018-11-12,4(낮음),23.04073440018716,6.148383620726891,5.101589302426243
3988,2018-11-13,3(보통),23.63263663070668,6.198480798311572,5.186755927918421
3989,2018-11-14,4(낮음),22.781191414044063,6.13523821889582,5.064244620888941
3990,2018-11-15,4(낮음),21.086262115707072,5.895260027628189,4.820367505135403
3991,2018-11-16,4(낮음),19.68803569666568,6.153834872131293,4.6191818706780925
3992,2018-11-19,4(낮음),17.88382366447803,6.143021943546938,4.3595804660357445
3993,2018-11-20,4(낮음),18.254888001045817,6.172733930584008,4.412971542731357
3994,2018-11-21,4(낮음),18.21489178515429,5.70174057304057,4.40721663497075
3995,2018-11-22,4(낮음),18.41389771579576,5.647812457038056,4.4358508632127815
3996,2018-11-23,4(낮음),18.362702947650327,5.490190813960029,4.428484637135252
3997,2018-11-26,4(낮음),15.731158286553589,5.197683856348806,4.0498413966445845
3998,2018-11-27,4(낮음),14.112198633637036,5.201455562879063,3.816895272542519
3999,2018-11-28,5(매우낮음),13.073829371181574,5.239015422894306,3.667488155051995
4000,2018-11-29,5(매우낮음),11.33976410992392,5.1159790835791705,3.417979910160096
4001,2018-11-30,5(매우낮음),11.79057487901507,5.104586398902575,3.482845406452157
4002,2018-12-03,5(매우낮음),11.15974856085853,3.912310741697224,3.392078137773524
4003,2018-12-04,5(매우낮음),12.748830758927523,4.0861422134843775,3.620725305263401
4004,2018-12-05,4(낮음),13.548628227547772,4.325375681855817,3.735805208611266
4005,2018-12-06,4(낮음),15.138310865736289,4.300115867907554,3.964538771211945
4006,2018-12-07,4(낮음),15.122794880978615,4.706235352720031,3.9623062334804366
4007,2018-12-10,4(낮음),16.326907369041727,4.680157616935804,4.135561531456448
4008,2018-12-11,4(낮음),16.180902018458756,4.752995117782532,4.114553360897537
4009,2018-12-12,4(낮음),14.618500076655048,4.802697452569098,3.8897451169261377
4010,2018-12-13,4(낮음),13.884596062293031,5.206706659553279,3.78414637930436
4011,2018-12-14,4(낮음),15.04382728924789,4.991816420819986,3.9509438784086415
4012,2018-12-17,4(낮음),15.362234705392378,5.191523162838264,3.996758345336581
4013,2018-12-18,4(낮음),16.07661581954541,5.181148706350725,4.099548004963905
4014,2018-12-19,4(낮음),15.757807162721846,5.00600441796781,4.053675804996818
4015,2018-12-20,4(낮음),17.42221322009286,5.22766125747658,4.293161044359088
4016,2018-12-21,4(낮음),17.50387694327467,5.216853277350028,4.304911335826004
4017,2018-12-24,4(낮음),18.521450980639923,5.185818877169394,4.45132630519482
4018,2018-12-26,4(낮음),20.099853621789364,4.952277994620926,4.678436830689293
4019,2018-12-27,4(낮음),20.609092829662696,4.970719030266968,4.751709379205988
4020,2018-12-28,4(낮음),20.05027770927141,5.36198302766397,4.671303535768029
4021,2018-12-31,4(낮음),19.8273987728946,5.409330677518229,4.6392343089164285
4022,2019-01-02,4(낮음),21.593015489304896,5.384778456879598,4.893282376140743
4023,2019-01-03,4(낮음),22.716211069579323,5.261712497796838,5.054894839158056
4024,2019-01-04,4(낮음),21.65911023761282,5.340573467449418,4.90279250532407
4025,2019-01-07,4(낮음),19.82854708397683,5.38554608987903,4.639399535156247
4026,2019-01-08,4(낮음),20.316319873966226,5.133689769550603,4.709583360099497
4027,2019-01-09,4(낮음),18.406624226983272,5.210061353655079,4.434804307775458
4028,2019-01-10,4(낮음),18.237299184343108,5.542009824488513,4.410440752868215
4029,2019-01-11,4(낮음),17.554177648220147,5.416968573644134,4.312148918452317
4030,2019-01-14,4(낮음),17.381230984255517,5.134838088247204,4.287264261830785
4031,2019-01-15,4(낮음),15.28921547120664,5.212560708502819,3.986251877458999
4032,2019-01-16,4(낮음),15.161957397816664,5.034442934785639,3.967941183363882
4033,2019-01-17,4(낮음),15.168366638760972,5.000054590995228,3.968863385367943
4034,2019-01-18,4(낮음),14.60304770527773,5.016569544014282,3.887521732288944
4035,2019-01-21,4(낮음),14.910145674265856,4.906987384479363,3.931708924642086
4036,2019-01-22,4(낮음),13.942348028493695,4.928634329268975,3.7924560963880953
4037,2019-01-23,5(매우낮음),12.89011441206932,4.960944931406699,3.641054088219216
4038,2019-01-24,5(매우낮음),11.89339208751029,4.9659859730982765,3.497639394780901
4039,2019-01-25,5(매우낮음),12.181255810244682,4.7178818472277175,3.5390590424909387
4040,2019-01-28,4(낮음),13.872346195127347,4.5656508781211,3.782383791168288
4041,2019-01-29,4(낮음),15.320220932233264,4.561629768663956,3.9907131387134953
4042,2019-01-30,4(낮음),15.44409899680654,4.559653218316973,4.008537495825561
4043,2019-01-31,4(낮음),16.009060859487718,4.304903815805631,4.089827771305853
4044,2019-02-01,4(낮음),16.90401145756006,3.8275362706837046,4.218598906959672
4045,2019-02-07,4(낮음),16.854520435918616,3.807922608557256,4.211477826673047
4046,2019-02-08,4(낮음),16.99860087215375,3.690325515880969,4.232209028416985
4047,2019-02-11,4(낮음),16.372015650883974,3.959107179267722,4.142051995502989
4048,2019-02-12,4(낮음),15.409317935889616,3.21742864740558,4.003532977449726
4049,2019-02-13,4(낮음),14.554744554037008,3.1965143824427016,3.880571570286344
4050,2019-02-14,5(매우낮음),12.761138138903364,3.253270520643438,3.622496168705277
4051,2019-02-15,4(낮음),13.606366843048065,3.108124993920717,3.744113004712041
4052,2019-02-18,5(매우낮음),12.677039983011165,3.147312716608908,3.610395595708337
4053,2019-02-19,5(매우낮음),12.946961502807468,3.1987807373404435,3.6492336061152137
4054,2019-02-20,5(매우낮음),12.20185731170446,3.2000722538340094,3.5420233164350687
4055,2019-02-21,5(매우낮음),11.62512656437572,3.151790202378069,3.4590396596165114
4056,2019-02-22,5(매우낮음),10.370100049537182,3.135101839021149,3.278458530401656
4057,2019-02-25,5(매우낮음),8.848100448424457,3.1092634777028216,3.0594636299880538
4058,2019-02-26,5(매우낮음),7.242414168918122,3.0976115771274424,2.8284273625548053
4059,2019-02-27,5(매우낮음),6.47750913549242,3.105578755794312,2.7183680028161703
4060,2019-02-28,5(매우낮음),7.492524641938929,2.74640138456572,2.864414834622174
4061,2019-03-04,5(매우낮음),8.964914377071723,3.4237817214450508,3.076271554676291
4062,2019-03-05,5(매우낮음),10.385592989097685,3.371774763670368,3.280687752244871
4063,2019-03-06,5(매우낮음),11.214023103504967,3.182824424833109,3.39988750122747
4064,2019-03-07,5(매우낮음),12.344917296849816,3.189816291804112,3.5626076892411938
4065,2019-03-08,4(낮음),14.569739760150156,3.2697033724085687,3.882729175102423
4066,2019-03-11,4(낮음),15.193054414315784,3.6091943426384927,3.972415618197114
4067,2019-03-12,4(낮음),14.31423472562552,3.434105937178745,3.8459654995075088
4068,2019-03-13,4(낮음),15.14929649211345,3.64205906644615,3.966119452411
4069,2019-03-14,4(낮음),15.202481450467822,3.6806518756042537,3.973772039606031
4070,2019-03-15,4(낮음),14.165574386698715,3.5321094711213936,3.824575312483198
4071,2019-03-18,4(낮음),14.253008512802545,3.530346383071096,3.837155885910983
4072,2019-03-19,4(낮음),14.378966489214202,3.449095319318672,3.8552795138543834
4073,2019-03-20,4(낮음),13.969635772917576,3.3040526309338927,3.7963824291336823
4074,2019-03-21,5(매우낮음),12.710130547693,3.316660095863114,3.615156874825512
4075,2019-03-22,5(매우낮음),11.951257079138973,3.161128384044756,3.505965374675963
4076,2019-03-25,4(낮음),13.250743725171809,3.1703794604118376,3.6929437079348624
4077,2019-03-26,5(매우낮음),12.211045769409711,4.122917385050701,3.5433454096725736
4078,2019-03-27,5(매우낮음),11.333893521597382,4.1634613984468025,3.4171352128914503
4079,2019-03-28,5(매우낮음),11.014874075973948,4.200836788336245,3.3712326833025923
4080,2019-03-29,5(매우낮음),10.177960859817576,4.207109317805377,3.250812332145472
4081,2019-04-01,5(매우낮음),8.696653878615896,3.9846966919236735,3.0376725424943647
4082,2019-04-02,5(매우낮음),8.191764796153155,4.203069852041342,2.965025917453854
4083,2019-04-03,5(매우낮음),7.532262710937965,4.19603058613645,2.8701325985800032
4084,2019-04-04,5(매우낮음),7.746340814532081,4.342046295484518,2.9009355061123383
4085,2019-04-05,5(매우낮음),7.933860936191915,4.265492002573494,2.9279170837280084
4086,2019-04-08,5(매우낮음),8.02518467328147,3.8933627068783214,2.9410573189125007
4087,2019-04-09,5(매우낮음),8.26426104726722,3.890141907823939,2.975457135229126
4088,2019-04-10,5(매우낮음),8.301806805674925,3.731669971925935,2.9808594557142545
4089,2019-04-11,5(매우낮음),8.800710810932053,3.67098425446657,3.0526449101042257
4090,2019-04-12,5(매우낮음),9.2022491405942,3.698487223617216,3.1104207770967776
4091,2019-04-15,5(매우낮음),9.74915957066137,3.642605956727591,3.1891136986193303
4092,2019-04-16,5(매우낮음),10.85815468235374,3.6537004466095255,3.3486829086681933
4093,2019-04-17,5(매우낮음),11.965173198587824,3.6527371813342246,3.507967713698008
4094,2019-04-18,4(낮음),13.771086909914098,3.654743913272541,3.7678139666656953
4095,2019-04-19,4(낮음),13.703241956469292,4.124903430580393,3.758052006930392
4096,2019-04-22,5(매우낮음),12.592869801128629,4.1199686076629645,3.598284659157706
4097,2019-04-23,5(매우낮음),11.669569288473332,3.010177175226467,3.465434359017713
4098,2019-04-24,5(매우낮음),11.147048980639164,2.9781911906399365,3.390250842087374
4099,2019-04-25,5(매우낮음),9.968135635370636,3.1566327346716734,3.2206213556837007
4100,2019-04-26,5(매우낮음),9.116559907748217,3.039314815354937,3.098091269914315
4101,2019-04-29,5(매우낮음),6.959172200435349,3.3720842616837765,2.787672721991504
4102,2019-04-30,5(매우낮음),7.03914876035297,3.713837345580419,2.799180253768633
4103,2019-05-02,5(매우낮음),7.271813007623608,3.7085378706227874,2.832657452858296
4104,2019-05-03,5(매우낮음),8.084648221558473,3.531248526864515,2.9496133092187016
4105,2019-05-07,5(매우낮음),9.386646119393868,3.5660106663673874,3.136952977223032
4106,2019-05-08,5(매우낮음),10.21106689173953,3.716870911689604,3.2555758367866936
4107,2019-05-09,4(낮음),15.070997700590944,3.718568959091912,3.954853328530652
4108,2019-05-10,4(낮음),14.61567511060759,4.72900982047648,3.8893386429968526
4109,2019-05-13,4(낮음),19.21537188038537,4.7494574682988135,4.551172020150048
4110,2019-05-14,4(낮음),20.7047138132567,4.815701610712725,4.765467929316191
4111,2019-05-15,4(낮음),21.17698184264817,4.797286198556234,4.833420831530818
4112,2019-05-16,4(낮음),22.79867154878236,4.98351275732854,5.066759772905689
4113,2019-05-17,3(보통),23.80072200321367,5.062372251506775,5.210941111269481
4114,2019-05-20,3(보통),24.421756677288013,5.053057863137706,5.30029949645097
4115,2019-05-21,3(보통),24.424348500077027,4.829737166872284,5.300672424258018
4116,2019-05-22,3(보통),24.215595754557743,4.919458097628308,5.270635762827464
4117,2019-05-23,3(보통),23.92837546628185,4.928180514078002,5.2293086965248445
4118,2019-05-24,3(보통),24.46021806464882,4.924932212468004,5.305833563403873
4119,2019-05-27,3(보통),24.354938605288588,4.878795299990444,5.2906852908935935
4120,2019-05-28,3(보통),24.02616932815926,4.899535674498573,5.243379894064743
4121,2019-05-29,3(보통),24.30552233486133,4.735631245454028,5.28357496628305
4122,2019-05-30,4(낮음),22.4703540684903,4.444919701720692,5.019519383454838
4123,2019-05-31,4(낮음),21.168201093848637,4.640374284386731,4.8321574020217
4124,2019-06-03,4(낮음),19.36056304410199,4.73022184098937,4.572063040368326
4125,2019-06-04,4(낮음),18.22900069388367,4.925771955728926,4.409246713730216
4126,2019-06-05,4(낮음),16.244340806450673,4.811001344683831,4.123681333761979
4127,2019-06-07,4(낮음),16.538742368904813,4.81570159840929,4.166041687078838
4128,2019-06-10,4(낮음),15.392998464632896,3.613008863874058,4.0011848290139085
4129,2019-06-11,4(낮음),15.900961591285148,3.751624041194372,4.074273766917482
4130,2019-06-12,4(낮음),16.881418124970168,3.5133888578807664,4.215348035791955
4131,2019-06-13,4(낮음),17.733929962991386,3.66647675540713,4.338012815028678
4132,2019-06-14,4(낮음),18.542022170144847,3.5807163696617508,4.4542862176637374
4133,2019-06-17,4(낮음),18.91894745083643,3.319485581587516,4.508520603959289
4134,2019-06-18,4(낮음),18.92946962188488,3.3273848570101627,4.510034600283076
4135,2019-06-19,4(낮음),18.442447544942127,3.3569167132249067,4.43995879266701
4136,2019-06-20,4(낮음),19.681424117367477,3.636396531283773,4.618230554955717
4137,2019-06-21,4(낮음),20.97142644823768,3.637071087889305,4.803844225140452
4138,2019-06-24,4(낮음),21.72499019893589,3.673019575698071,4.91227172960156
4139,2019-06-25,4(낮음),22.195710379621342,3.5606587694501384,4.980001917583554
4140,2019-06-26,4(낮음),22.06831762893885,3.604732145522153,4.961671845270308
4141,2019-06-27,4(낮음),20.62748639564531,3.568451970252333,4.754355961470312
4142,2019-06-28,4(낮음),19.937542263255143,3.007710974292148,4.655082448879856
4143,2019-07-01,4(낮음),18.46990111810216,2.9568354336314324,4.443908985896879
4144,2019-07-02,4(낮음),17.978775129519878,2.892061946653416,4.373242681594647
4145,2019-07-03,4(낮음),18.468721117232956,2.755599347058318,4.443739199930674
4146,2019-07-04,4(낮음),17.144450146370442,3.0454247167325343,4.253194741724091
4147,2019-07-05,4(낮음),16.26380768986348,3.0971561755084736,4.126482351706553
4148,2019-07-08,4(낮음),18.82104638137792,3.083873561084141,4.494433980716565
4149,2019-07-09,4(낮음),19.99099112676192,3.687671642341423,4.6627730084124135
4150,2019-07-10,4(낮음),19.883333918066267,3.6587508009942127,4.647282610333548
4151,2019-07-11,4(낮음),18.615663448797655,3.6518668511859858,4.4648821892218855
4152,2019-07-12,4(낮음),17.776888797485952,3.83657633608207,4.344194003036312
4153,2019-07-15,4(낮음),16.999673166473357,3.822823024800975,4.232363316885632
4154,2019-07-16,4(낮음),15.37375569337678,3.7830033040804,3.9984160577397017
4155,2019-07-17,4(낮음),13.443419659579718,3.7766915298211376,3.720667136401538
4156,2019-07-18,4(낮음),13.938780625040875,3.5257123991465766,3.791942795883079
4157,2019-07-19,5(매우낮음),12.635832641590502,3.524102465851012,3.6044664235691775
4158,2019-07-22,5(매우낮음),12.664803390934129,4.0437234407784,3.6086349176757313
4159,2019-07-23,5(매우낮음),12.027795197457438,4.034275555363428,3.516978161792821
4160,2019-07-24,5(매우낮음),12.55675713695308,4.020930123442664,3.593088541307864
4161,2019-07-25,5(매우낮음),12.041075098548426,4.134555035278958,3.518888957705512
4162,2019-07-26,5(매우낮음),11.804869811585156,4.083662307933143,3.4849022514948995
4163,2019-07-29,5(매우낮음),12.721754657089445,4.079894838300344,3.616829424987687
4164,2019-07-30,5(매우낮음),12.34680031223374,4.5546309815847845,3.562878629369022
4165,2019-07-31,4(낮음),13.71726408785418,4.625334372876169,3.76006959961831
4166,2019-08-01,4(낮음),15.33274497365589,4.505475358104665,3.992515176770613
4167,2019-08-02,4(낮음),17.668225148563128,4.438342877191418,4.328558791990899
4168,2019-08-05,3(보통),24.476994825633174,4.543037606534708,5.308247509569394
4169,2019-08-06,3(보통),29.582282027297296,5.024065508714891,6.042828426340913
4170,2019-08-07,3(보통),34.090665749792244,5.127583788072024,6.691523106426418
4171,2019-08-08,3(보통),35.512868048000165,5.142976850482773,6.8961585415713
4172,2019-08-09,3(보통),35.7225555298024,5.245970555720313,6.926329698752738
4173,2019-08-12,3(보통),36.26972298173627,5.319974066189742,7.005059602202266
4174,2019-08-13,2(높음),37.34827317555787,5.340693117560357,7.160248205480709
4175,2019-08-14,2(높음),37.35665492879177,5.319849103003169,7.161454224991758
4176,2019-08-16,2(높음),38.152198816812806,5.43106450948661,7.275922096339716
4177,2019-08-19,2(높음),36.92330209417845,5.43872640476203,7.0991006864029735
4178,2019-08-20,3(보통),34.97783503898745,4.979886697116753,6.819174618289672
4179,2019-08-21,3(보통),33.065822211329554,5.281025452682657,6.5440621553978655
4180,2019-08-22,3(보통),32.006438288848734,5.325505028031069,6.391631316103398
4181,2019-08-23,3(보통),30.495419553172205,5.290944503265114,6.1742164118546405
4182,2019-08-26,3(보통),30.08133741249664,5.277320881930534,6.11463566223158
4183,2019-08-27,3(보통),28.48534212544496,5.760857165221695,5.88499379590459
4184,2019-08-28,3(보통),25.700296516614827,5.511004997442277,5.484263871069398
4185,2019-08-29,3(보통),23.74622399656644,5.643897780678275,5.203099594405925
4186,2019-08-30,4(낮음),19.430481693638946,5.655444960256415,4.582123376574199
4187,2019-09-02,4(낮음),16.455645297681567,5.967403134804766,4.154085156456956
4188,2019-09-03,4(낮음),16.229170348935114,5.879424385865705,4.121498512668978
4189,2019-09-04,4(낮음),15.499777809514264,4.8840165707701,4.016548914511322
4190,2019-09-05,4(낮음),15.549921055156386,4.824398715074645,4.023763840900122
4191,2019-09-06,4(낮음),15.997041843754252,4.854030257727135,4.088098399529608
4192,2019-09-09,4(낮음),16.446652263365877,4.697872394136754,4.152791181969091
4193,2019-09-10,4(낮음),17.287365562556325,4.665245963460583,4.273758313036668
4194,2019-09-11,4(낮음),17.844682556622192,4.665995078933326,4.353948596611666
4195,2019-09-16,4(낮음),18.477909718115026,4.521490176819106,4.4450613137693615
4196,2019-09-17,4(낮음),19.294368771010262,4.49797194802111,4.562538590931496
4197,2019-09-18,4(낮음),19.724555344503933,4.449270807993187,4.624436547903784
4198,2019-09-19,4(낮음),20.366060390511297,4.4631589025710365,4.716740339286185
4199,2019-09-20,4(낮음),20.8681485856056,4.303978366064835,4.788983954989588
4200,2019-09-23,4(낮음),21.32818172568319,4.304247985555562,4.855176424175911
4201,2019-09-24,4(낮음),21.243406486914907,4.213584345272698,4.84297842822504
4202,2019-09-25,4(낮음),21.526511896073306,4.221027095219831,4.883713419771601
4203,2019-09-26,4(낮음),20.01368424528548,3.485125983893772,4.666038237409522
4204,2019-09-27,4(낮음),19.587706091654923,3.437416942375968,4.604745814425645
4205,2019-09-30,4(낮음),18.29205738315755,3.375206898629304,4.418319707821574
4206,2019-10-01,4(낮음),17.633660505128702,3.3112087797980907,4.323585413127185
4207,2019-10-02,4(낮음),18.63137729358288,2.9361683697461305,4.467143196301873
4208,2019-10-04,4(낮음),17.061522393338986,3.988950954303323,4.2412625736713725
4209,2019-10-07,4(낮음),15.123531338104724,3.9157705744850646,3.962412199575876
4210,2019-10-08,4(낮음),13.67478281482126,3.58045440400007,3.753957126165304
4211,2019-10-10,4(낮음),14.13402656803951,3.769828390986565,3.820036013392391
4212,2019-10-11,4(낮음),13.2919676795827,3.811047123871277,3.698875270455817
4213,2019-10-14,5(매우낮음),12.10113425161165,3.9286121432331,3.527530647384268
4214,2019-10-15,5(매우낮음),12.339535271662545,4.025195409001859,3.5618332895179297
4215,2019-10-16,5(매우낮음),11.88332367299842,3.965820088168205,3.4961906878090083
4216,2019-10-17,5(매우낮음),12.13513188674891,3.970976742720809,3.5324224415186016
4217,2019-10-18,5(매우낮음),12.799671001845764,3.961790769552604,3.628040520015588
4218,2019-10-21,5(매우낮음),12.639602959011734,4.12721499454818,3.605008920615555
4219,2019-10-22,5(매우낮음),11.609617982595443,4.331777369250866,3.456808187072074
4220,2019-10-23,5(매우낮음),11.320333902656458,4.443100335435565,3.415184169410596
4221,2019-10-24,5(매우낮음),9.537006144687446,4.443298289968126,3.1585877258401016
4222,2019-10-25,5(매우낮음),9.579895055134546,4.439920528740136,3.164758852734842
4223,2019-10-28,5(매우낮음),9.363285508424315,4.188715973172371,3.1335917052035533
4224,2019-10-29,5(매우낮음),9.619581912472938,4.184705803881943,3.170469248035994
4225,2019-10-30,5(매우낮음),9.244366156671331,4.147595329464973,3.1164808389619623
4226,2019-10-31,5(매우낮음),9.789146585181864,4.196658472162289,3.1948672824286497
4227,2019-11-01,5(매우낮음),10.186241645832087,4.178223117387321,3.25200382385629
4228,2019-11-04,5(매우낮음),9.33287238237707,3.2661319668699447,3.129215672841184
4229,2019-11-05,5(매우낮음),9.336569532555698,3.385644273256403,3.1297476421232986
4230,2019-11-06,5(매우낮음),9.585515620175808,3.401863049957189,3.165567575076542
4231,2019-11-07,5(매우낮음),10.337889104022215,3.203121637175736,3.2738238164371314
4232,2019-11-08,5(매우낮음),11.333233783920257,3.0856451868961376,3.417040285674126
4233,2019-11-11,5(매우낮음),12.609188322584084,3.169055701209232,3.6006326709301284
4234,2019-11-12,5(매우낮음),12.716824572982173,3.1251377833441665,3.616120053396976
4235,2019-11-13,4(낮음),13.794823145863102,3.226238777771915,3.7712292859759273
4236,2019-11-14,4(낮음),13.22711643900282,3.403713780308176,3.6895440650060216
4237,2019-11-15,5(매우낮음),12.455452651880076,3.4717148658280035,3.5785122131644176
4238,2019-11-18,5(매우낮음),12.582426106921435,3.3317449889543145,3.596781954576718
4239,2019-11-19,5(매우낮음),12.97825878852266,3.2433731837942306,3.6537368569461615
4240,2019-11-20,4(낮음),13.712341461778127,3.1498221871826027,3.7593613011361615
